0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254
0.7430805312414934,0.7401752592991842,0.7337250478308275,0.7158256834010723,0.7047451127792375,0.687820839122943,0.6911620250742612,0.7005183497287466,0.7149830875378202,0.708597717166104,0.6653457281013151,0.6071895427769078,0.550293362417345,0.5469760646573589,0.5944683814717053,0.6490264099123149,0.6897808557257101,0.7227579677911402,0.7591229794157734,0.7872851711900029,0.7846322966684363,0.7504120508199965,0.6955613434183765,0.6383433606042601,0.5788860326862628,0.5523090505204848,0.6150935770462742,0.6844330621183352,0.7413788512841983,0.7539947345574838,0.7227264619962153,0.6812222756382278,0.6729116108166697,0.7091682228631906,0.7284155616304653,0.7350212069105098,0.7375918221285409,0.7317867757885406,0.7356590023292964,0.7275695564667495,0.7059303998684818,0.6930801405969245,0.6669901595667271,0.6457401972268526,0.6091495995997582,0.5613610750339944,0.5100686907503817,0.49238388044606873,0.5351940717590291,0.5875822117228491,0.6296900443022437,0.6729389478578063,0.7013193358429866,0.7228901092488216,0.7246547713355644,0.6915584680124516,0.6282169216719113,0.5549127509625442,0.48563131979541474,0.4131563609324296,0.402354643707447,0.46811143574985903,0.538330266623644,0.61332761919376,0.6824589549787587,0.7445651965018887,0.7737229335441409,0.7606530529122697,0.7294138896651137,0.749645060491928,0.7775581311947106,0.8023409310729588,0.8238231723403278,0.836591226938602,0.8455245432449363,0.8351882387329206,0.8170899361403086,0.7977145185010706,0.7876438596307165,0.7653970084346025,0.7214956657523004,0.670128470703014,0.6181036442369641,0.6151190076230215,0.6639659645929892,0.7168275793045162,0.7677109473551726,0.816735653032485,0.8526217923655404,0.8857810481279094,0.9146073963099774,0.8992187350608529,0.853001051297734,0.7890780070153305,0.7200124049417278,0.6514363315242515,0.6027420340702687,0.6352342258216614,0.7095252231673874,0.7792447584145221,0.8521922518843823,0.9224418741525362,0.9599255847571526,0.9536421852345112,0.938024820311329,0.956773635993637,0.9775121664900523,1.0,0.9977293864599068,0.9869995988706104,0.9714566506340097,0.9773068147271151,0.9641749606771528,0.9455228373898956,0.9177808160505898,0.9136160120410324,0.9343402881900369,0.9096583299415708,0.8461488971600541,0.7884909164162868,0.7156808226938023,0.6430604725527465,0.5730599881730389,0.4975972007196321,0.4218661382795601,0.3493868864341525,0.28900711188115924,0.22211783573428923,0.15988874504467332,0.18226179918456564,0.2523144783645408,0.32059528017662675,0.38064667721422096,0.44677521607794213,0.5219080792406345,0.5964769799662968,0.6654097278457098,0.7398102835855282,0.8102885892740996,0.8681914167200833,0.8874934295768515,0.8587133704791601,0.8253703845477531,0.7872524041641751,0.7324210468047223,0.6789447713607055,0.6266441751405765,0.5821059788422476,0.5717417919930747,0.6166280202408885,0.6724983295735538,0.7248679303723171,0.7617974814137267,0.7746093507129164,0.792179105852481,0.8028722835472251,0.8220014884674125,0.8184154770348586,0.806626133158951,0.7792079778938028,0.756334812319519,0.7369534438442042,0.7038346877432815,0.7118930434116546,0.7453048301257135,0.7278641959127632,0.6638189463516952,0.5950866067989462,0.5235088728777018,0.45354804568113893,0.3785495260386238,0.3125746804138865,0.25263611140433384,0.17848336675246546,0.1029412721114853,0.03357505102465752,0.0,0.052776112834117095,0.12812297108470982,0.2038846776350014,0.2793186237131464,0.3491897056812987,0.4219744512129273,0.4976398079618738,0.5695084876944243,0.6355294608580868,0.6885487318024177,0.7032912776852749,0.6809741881915707,0.6517408439086276,0.6074398670537415,0.5659123801330534,0.5140361662825388,0.4687943747571637,0.4691637830988533,0.5143141001012783,0.5656853075581334,0.6096861618985452,0.6371464968731559,0.6620109427140832,0.6784909883874874,0.690985795612646,0.7098442564398009,0.7127397716640629,0.709149350031336,0.7165439443145494,0.708788900272415,0.6941207473781126,0.6598892402482384,0.6313451728121175,0.6587431572998907,0.7032777638739316,0.7274073985785998,0.6864047156562054,0.6158531755894592,0.5469149724742557,0.4727351991580617,0.3974053397037094,0.32781795186879714,0.2546613556084609,0.17893815919137412,0.10621370552826281,0.05371357649052144,0.06439912000591197,0.1325197915638261,0.20196696961825578,0.2771116358817374,0.3480282630046323,0.419638812016657,0.4953144728039913,0.5698151245848548,0.6382256644025426,0.7041481450281597,0.7514566265576734,0.7621310482624462,0.7365937561932463,0.7000052236249799,0.6650803419924758,0.6200728590166764,0.5683324345545908,0.5183291185133789,0.5040130403717078,0.5478006271782885,0.6058964762907944,0.6598418945178186,0.692943940382488,0.6826041633293736,0.6730849858811632,0.6639104771688809,0.6749053637569036,0.6870825775462666,0.6960174405865938,0.7130619948216625,0.7208952759556051,0.7184687419894695
